id,module,name,path,route,evidence_level,evidence_ref,status,notes
MAP-0436,admin/tabbar,API-WEB-0186,web,/api/admin/tabbar/update/:id,W,reverse-evidence/web/api-routes.txt + cattery-admin.js,/api/admin/tabbar/update/:param,normalized_key=/api/admin/tabbar/update/:param
MAP-0437,admin/tool,API-WEB-0187,web,/api/admin/tool/prices,W,reverse-evidence/web/api-routes.txt + cattery-admin.js,/api/admin/tool/prices,normalized_key=/api/admin/tool/prices
MAP-0438,admin/tool,API-WEB-0188,web,/api/admin/tool/prices/:id/reply,W,reverse-evidence/web/api-routes.txt + cattery-admin.js,/api/admin/tool/prices/:param/reply,normalized_key=/api/admin/tool/prices/:param/reply
MAP-0439,admin/tool,API-WEB-0189,web,/api/admin/tool/watermark,W,reverse-evidence/web/api-routes.txt + cattery-admin.js,/api/admin/tool/watermark,normalized_key=/api/admin/tool/watermark
MAP-0440,admin/tools,API-WEB-0190,web,/api/admin/tools,W,reverse-evidence/web/api-routes.txt + cattery-admin.js,/api/admin/tools,normalized_key=/api/admin/tools
MAP-0441,admin/tools,API-WEB-0191,web,/api/admin/tools/:id/switch,W,reverse-evidence/web/api-routes.txt + cattery-admin.js,/api/admin/tools/:param/switch,normalized_key=/api/admin/tools/:param/switch
MAP-0442,admin/trade,API-WEB-0192,web,/api/admin/trade/createorder,W,reverse-evidence/web/api-routes.txt + cattery-admin.js,/api/admin/trade/createorder,normalized_key=/api/admin/trade/createorder
MAP-0443,admin/trade,API-WEB-0193,web,/api/admin/trade/createorder-v2,W,reverse-evidence/web/api-routes.txt + cattery-admin.js,/api/admin/trade/createorder-v2,normalized_key=/api/admin/trade/createorder-v2
MAP-0444,admin/trade,API-WEB-0194,web,/api/admin/trade/exchange,W,reverse-evidence/web/api-routes.txt + cattery-admin.js,/api/admin/trade/exchange,normalized_key=/api/admin/trade/exchange
MAP-0445,admin/trade,API-WEB-0195,web,/api/admin/trade/order/{orderId}/status,W,reverse-evidence/web/api-routes.txt + cattery-admin.js,/api/admin/trade/order/:param/status,normalized_key=/api/admin/trade/order/:param/status
MAP-0446,admin/trade,API-WEB-0196,web,/api/admin/trade/orders,W,reverse-evidence/web/api-routes.txt + cattery-admin.js,/api/admin/trade/orders,normalized_key=/api/admin/trade/orders
MAP-0447,admin/trade,API-WEB-0197,web,/api/admin/trade/orders/:order_no,W,reverse-evidence/web/api-routes.txt + cattery-admin.js,/api/admin/trade/orders/:param,normalized_key=/api/admin/trade/orders/:param
MAP-0448,admin/trade,API-WEB-0198,web,/api/admin/trade/orders/:order_no/invoice,W,reverse-evidence/web/api-routes.txt + cattery-admin.js,/api/admin/trade/orders/:param/invoice,normalized_key=/api/admin/trade/orders/:param/invoice
MAP-0449,admin/trade,API-WEB-0199,web,/api/admin/trade/products-inference,W,reverse-evidence/web/api-routes.txt + cattery-admin.js,/api/admin/trade/products-inference,normalized_key=/api/admin/trade/products-inference
MAP-0450,admin/trade,API-WEB-0200,web,/api/admin/trade/products-inference-v2,W,reverse-evidence/web/api-routes.txt + cattery-admin.js,/api/admin/trade/products-inference-v2,normalized_key=/api/admin/trade/products-inference-v2
MAP-0451,admin/trade,API-WEB-0201,web,/api/admin/trade/showcase_list,W,reverse-evidence/web/api-routes.txt + cattery-admin.js,/api/admin/trade/showcase_list,normalized_key=/api/admin/trade/showcase_list
MAP-0452,admin/trade,API-WEB-0202,web,/api/admin/trade/upgrade-quote,W,reverse-evidence/web/api-routes.txt + cattery-admin.js,/api/admin/trade/upgrade-quote,normalized_key=/api/admin/trade/upgrade-quote
MAP-0453,admin/user,API-WEB-0203,web,/api/admin/user,W,reverse-evidence/web/api-routes.txt + cattery-admin.js,/api/admin/user,normalized_key=/api/admin/user
MAP-0454,admin/users,API-WEB-0204,web,/api/admin/users,W,reverse-evidence/web/api-routes.txt + cattery-admin.js,/api/admin/users,normalized_key=/api/admin/users
MAP-0455,admin/users,API-WEB-0205,web,/api/admin/users/:userId/phone,W,reverse-evidence/web/api-routes.txt + cattery-admin.js,/api/admin/users/:param/phone,normalized_key=/api/admin/users/:param/phone
MAP-0456,admin/users,API-WEB-0206,web,/api/admin/users/bind/cat,W,reverse-evidence/web/api-routes.txt + cattery-admin.js,/api/admin/users/bind/cat,normalized_key=/api/admin/users/bind/cat
MAP-0457,admin/users,API-WEB-0207,web,/api/admin/users/unbind/cat,W,reverse-evidence/web/api-routes.txt + cattery-admin.js,/api/admin/users/unbind/cat,normalized_key=/api/admin/users/unbind/cat
MAP-0458,admin/visual,API-WEB-0208,web,/api/admin/visual/cats,W,reverse-evidence/web/api-routes.txt + cattery-admin.js,/api/admin/visual/cats,normalized_key=/api/admin/visual/cats
MAP-0459,admin/visual,API-WEB-0209,web,/api/admin/visual/cats/add,W,reverse-evidence/web/api-routes.txt + cattery-admin.js,/api/admin/visual/cats/add,normalized_key=/api/admin/visual/cats/add
MAP-0460,admin/visual,API-WEB-0210,web,/api/admin/visual/cats/delete/:id,W,reverse-evidence/web/api-routes.txt + cattery-admin.js,/api/admin/visual/cats/delete/:param,normalized_key=/api/admin/visual/cats/delete/:param
MAP-0461,admin/visual,API-WEB-0211,web,/api/admin/visual/cats/detail/:id,W,reverse-evidence/web/api-routes.txt + cattery-admin.js,/api/admin/visual/cats/detail/:param,normalized_key=/api/admin/visual/cats/detail/:param
MAP-0462,admin/visual,API-WEB-0212,web,/api/admin/visual/cats/update/:id,W,reverse-evidence/web/api-routes.txt + cattery-admin.js,/api/admin/visual/cats/update/:param,normalized_key=/api/admin/visual/cats/update/:param
MAP-0463,admin/wallet,API-WEB-0213,web,/api/admin/wallet/adjust,W,reverse-evidence/web/api-routes.txt + cattery-admin.js,/api/admin/wallet/adjust,normalized_key=/api/admin/wallet/adjust
MAP-0464,admin/wallet,API-WEB-0214,web,/api/admin/wallet/user,W,reverse-evidence/web/api-routes.txt + cattery-admin.js,/api/admin/wallet/user,normalized_key=/api/admin/wallet/user
MAP-0465,admin/wallet,API-WEB-0215,web,/api/admin/wallet/user/:user_id,W,reverse-evidence/web/api-routes.txt + cattery-admin.js,/api/admin/wallet/user/:param,normalized_key=/api/admin/wallet/user/:param
MAP-0466,admin/weixin,API-WEB-0216,web,/api/admin/weixin/mini,W,reverse-evidence/web/api-routes.txt + cattery-admin.js,/api/admin/weixin/mini,normalized_key=/api/admin/weixin/mini
MAP-0467,admin/weixin,API-WEB-0217,web,/api/admin/weixin/mini/audit,W,reverse-evidence/web/api-routes.txt + cattery-admin.js,/api/admin/weixin/mini/audit,normalized_key=/api/admin/weixin/mini/audit
MAP-0468,admin/weixin,API-WEB-0218,web,/api/admin/weixin/mini/auth,W,reverse-evidence/web/api-routes.txt + cattery-admin.js,/api/admin/weixin/mini/auth,normalized_key=/api/admin/weixin/mini/auth
MAP-0469,admin/weixin,API-WEB-0219,web,/api/admin/weixin/mini/categories,W,reverse-evidence/web/api-routes.txt + cattery-admin.js,/api/admin/weixin/mini/categories,normalized_key=/api/admin/weixin/mini/categories
MAP-0470,admin/weixin,API-WEB-0220,web,/api/admin/weixin/mini/pages,W,reverse-evidence/web/api-routes.txt + cattery-admin.js,/api/admin/weixin/mini/pages,normalized_key=/api/admin/weixin/mini/pages
MAP-0471,admin/weixin,API-WEB-0221,web,/api/admin/weixin/mini/publish,W,reverse-evidence/web/api-routes.txt + cattery-admin.js,/api/admin/weixin/mini/publish,normalized_key=/api/admin/weixin/mini/publish
MAP-0472,admin/weixin,API-WEB-0222,web,/api/admin/weixin/mini/register,W,reverse-evidence/web/api-routes.txt + cattery-admin.js,/api/admin/weixin/mini/register,normalized_key=/api/admin/weixin/mini/register
MAP-0473,admin/weixin,API-WEB-0223,web,/api/admin/weixin/mini/template,W,reverse-evidence/web/api-routes.txt + cattery-admin.js,/api/admin/weixin/mini/template,normalized_key=/api/admin/weixin/mini/template
MAP-0474,admin/weixin,API-WEB-0224,web,/api/admin/weixin/mini/tester,W,reverse-evidence/web/api-routes.txt + cattery-admin.js,/api/admin/weixin/mini/tester,normalized_key=/api/admin/weixin/mini/tester
MAP-0475,admin/weixin,API-WEB-0225,web,/api/admin/weixin/mini/upload,W,reverse-evidence/web/api-routes.txt + cattery-admin.js,/api/admin/weixin/mini/upload,normalized_key=/api/admin/weixin/mini/upload
MAP-0476,admin/weixin,API-WEB-0226,web,/api/admin/weixin/mini/version,W,reverse-evidence/web/api-routes.txt + cattery-admin.js,/api/admin/weixin/mini/version,normalized_key=/api/admin/weixin/mini/version
MAP-0477,admin/weixin,API-WEB-0227,web,/api/admin/weixin/service/code,W,reverse-evidence/web/api-routes.txt + cattery-admin.js,/api/admin/weixin/service/code,normalized_key=/api/admin/weixin/service/code
MAP-0478,admin/work,API-WEB-0228,web,/api/admin/work/statis,W,reverse-evidence/web/api-routes.txt + cattery-admin.js,/api/admin/work/statis,normalized_key=/api/admin/work/statis
MAP-0479,editor/fonts,API-WEB-0229,web,/api/editor/fonts,W,reverse-evidence/web/api-routes.txt + cattery-admin.js,/api/editor/fonts,normalized_key=/api/editor/fonts
MAP-0480,editor/fonts,API-WEB-0230,web,/api/editor/fonts/categories/list,W,reverse-evidence/web/api-routes.txt + cattery-admin.js,/api/editor/fonts/categories/list,normalized_key=/api/editor/fonts/categories/list
MAP-0481,filems/sts,API-WEB-0231,web,/api/filems/sts,W,reverse-evidence/web/api-routes.txt + cattery-admin.js,/api/filems/sts,normalized_key=/api/filems/sts
