id,module,name,path,route,evidence_level,evidence_ref,status,notes
API-N-0093,admin/cat,app-only,app-only,/api/admin/cat/planes/weights/cat,S,merged app+web baselines,normalized|app-only|P0|method=unknown,"sources=app-only; evidence_combo=S; raw_ids=API-APP-0069,API-APP-0070; method=∅; method_source=∅; auth=bearer-or-token-header; entities=breeding_plan,breeding_plan_filter,breeding_plan_form,breeding_plan_reminder,cat,cat_sort_item,cat_tag,cat_variety; services=accounting_api_service,agent_api_service,ai_api_service,analytics_api_service,api_service,app_tool_badge_api_service,article_api_service,auth_api_service"
API-N-0094,admin/cat,web-admin-named-request,app-only,/api/admin/cat/record/,S,merged app+web baselines,normalized|app-only|P2|method=web,"sources=app-only; evidence_combo=S; raw_ids=API-APP-0071; method=delete; method_source=web-admin-named-request; auth=bearer-or-token-header; entities=cat,cat_sort_item,cat_tag,cat_variety,cat_weight,cat_with_weight,event_record,health_records; services=accounting_api_service,agent_api_service,ai_api_service,analytics_api_service,api_service,app_tool_badge_api_service,article_api_service,auth_api_service"
API-N-0095,admin/cat,web-admin-named-request,web-only,/api/admin/cat/record/actions,W,merged app+web baselines,normalized|web-only|P2|method=web,"sources=web-only; evidence_combo=W; raw_ids=API-WEB-0037; method=get; method_source=web-admin-named-request; auth=bearer-or-token-header; entities=cat,cat_sort_item,cat_tag,cat_variety,cat_weight,cat_with_weight,event_record,health_records; services=accounting_api_service,agent_api_service,ai_api_service,analytics_api_service,api_service,app_tool_badge_api_service,article_api_service,auth_api_service"
API-N-0096,admin/cat,web-admin-named-request,web-only,/api/admin/cat/record/events,W,merged app+web baselines,normalized|web-only|P2|method=web,"sources=web-only; evidence_combo=W; raw_ids=API-WEB-0038; method=get; method_source=web-admin-named-request; auth=bearer-or-token-header; entities=cat,cat_sort_item,cat_tag,cat_variety,cat_weight,cat_with_weight,event_record,health_records; services=accounting_api_service,agent_api_service,ai_api_service,analytics_api_service,api_service,app_tool_badge_api_service,article_api_service,auth_api_service"
API-N-0097,admin/cat,app-only,app-only,/api/admin/cat/record/public/,S,merged app+web baselines,normalized|app-only|P2|method=unknown,"sources=app-only; evidence_combo=S; raw_ids=API-APP-0072; method=∅; method_source=∅; auth=bearer-or-token-header; entities=cat,cat_sort_item,cat_tag,cat_variety,cat_weight,cat_with_weight,event_record,health_records; services=accounting_api_service,agent_api_service,ai_api_service,analytics_api_service,api_service,app_tool_badge_api_service,article_api_service,auth_api_service"
API-N-0098,admin/cat,app-only,app-only,/api/admin/cat/record/v2,S,merged app+web baselines,normalized|app-only|P2|method=unknown,"sources=app-only; evidence_combo=S; raw_ids=API-APP-0073,API-APP-0074; method=∅; method_source=∅; auth=bearer-or-token-header; entities=app_version,cat,cat_sort_item,cat_tag,cat_variety,cat_weight,cat_with_weight,event_record; services=accounting_api_service,agent_api_service,ai_api_service,analytics_api_service,api_service,app_tool_badge_api_service,article_api_service,auth_api_service"
API-N-0099,admin/cat,web-admin-named-request,shared,/api/admin/cat/tags,S,merged app+web baselines,normalized|shared|P2|method=web,"sources=shared; evidence_combo=S+W; raw_ids=API-APP-0075,API-WEB-0039; method=get; method_source=web-admin-named-request; auth=bearer-or-token-header; entities=cat,cat_sort_item,cat_tag,cat_variety,cat_weight,cat_with_weight,tag; services=accounting_api_service,agent_api_service,ai_api_service,analytics_api_service,api_service,app_tool_badge_api_service,article_api_service,auth_api_service"
API-N-0100,admin/cat,web-admin-named-request,shared,/api/admin/cat/tags/add,S,merged app+web baselines,normalized|shared|P2|method=web,"sources=shared; evidence_combo=S+W; raw_ids=API-APP-0076,API-WEB-0040; method=post; method_source=web-admin-named-request; auth=bearer-or-token-header; entities=cat,cat_sort_item,cat_tag,cat_variety,cat_weight,cat_with_weight,tag; services=accounting_api_service,agent_api_service,ai_api_service,analytics_api_service,api_service,app_tool_badge_api_service,article_api_service,auth_api_service"
API-N-0101,admin/cat,web-admin-named-request,app-only,/api/admin/cat/tags/bind/,S,merged app+web baselines,normalized|app-only|P2|method=web,"sources=app-only; evidence_combo=S; raw_ids=API-APP-0077; method=put; method_source=web-admin-named-request; auth=bearer-or-token-header; entities=cat,cat_sort_item,cat_tag,cat_variety,cat_weight,cat_with_weight,tag; services=accounting_api_service,agent_api_service,ai_api_service,analytics_api_service,api_service,app_tool_badge_api_service,article_api_service,auth_api_service"
API-N-0102,admin/cat,web-admin-named-request,web-only,/api/admin/cat/tags/bind/:id,W,merged app+web baselines,normalized|web-only|P2|method=web,"sources=web-only; evidence_combo=W; raw_ids=API-WEB-0041; method=put; method_source=web-admin-named-request; auth=bearer-or-token-header; entities=cat,cat_sort_item,cat_tag,cat_variety,cat_weight,cat_with_weight,tag; services=accounting_api_service,agent_api_service,ai_api_service,analytics_api_service,api_service,app_tool_badge_api_service,article_api_service,auth_api_service"
API-N-0103,admin/cat,app-only,app-only,/api/admin/cat/tags/count,S,merged app+web baselines,normalized|app-only|P2|method=unknown,"sources=app-only; evidence_combo=S; raw_ids=API-APP-0078; method=∅; method_source=∅; auth=bearer-or-token-header; entities=cat,cat_sort_item,cat_tag,cat_variety,cat_weight,cat_with_weight,tag; services=accounting_api_service,agent_api_service,ai_api_service,analytics_api_service,api_service,app_tool_badge_api_service,article_api_service,auth_api_service"
API-N-0104,admin/cat,web-admin-named-request,app-only,/api/admin/cat/tags/delete/,S,merged app+web baselines,normalized|app-only|P2|method=web,"sources=app-only; evidence_combo=S; raw_ids=API-APP-0079; method=delete; method_source=web-admin-named-request; auth=bearer-or-token-header; entities=cat,cat_sort_item,cat_tag,cat_variety,cat_weight,cat_with_weight,tag; services=accounting_api_service,agent_api_service,ai_api_service,analytics_api_service,api_service,app_tool_badge_api_service,article_api_service,auth_api_service"
API-N-0105,admin/cat,web-admin-named-request,web-only,/api/admin/cat/tags/delete/:id,W,merged app+web baselines,normalized|web-only|P2|method=web,"sources=web-only; evidence_combo=W; raw_ids=API-WEB-0042; method=delete; method_source=web-admin-named-request; auth=bearer-or-token-header; entities=cat,cat_sort_item,cat_tag,cat_variety,cat_weight,cat_with_weight,tag; services=accounting_api_service,agent_api_service,ai_api_service,analytics_api_service,api_service,app_tool_badge_api_service,article_api_service,auth_api_service"
API-N-0106,admin/cat,web-admin-named-request,app-only,/api/admin/cat/tags/update/,S,merged app+web baselines,normalized|app-only|P2|method=web,"sources=app-only; evidence_combo=S; raw_ids=API-APP-0080; method=put; method_source=web-admin-named-request; auth=bearer-or-token-header; entities=cat,cat_sort_item,cat_tag,cat_variety,cat_weight,cat_with_weight,tag; services=accounting_api_service,agent_api_service,ai_api_service,analytics_api_service,api_service,app_tool_badge_api_service,article_api_service,auth_api_service"
API-N-0107,admin/cat,web-admin-named-request,web-only,/api/admin/cat/tags/update/:id,W,merged app+web baselines,normalized|web-only|P2|method=web,"sources=web-only; evidence_combo=W; raw_ids=API-WEB-0043; method=put; method_source=web-admin-named-request; auth=bearer-or-token-header; entities=cat,cat_sort_item,cat_tag,cat_variety,cat_weight,cat_with_weight,tag; services=accounting_api_service,agent_api_service,ai_api_service,analytics_api_service,api_service,app_tool_badge_api_service,article_api_service,auth_api_service"
API-N-0108,admin/cat,web-admin-named-request,shared,/api/admin/cat/varieties,S,merged app+web baselines,normalized|shared|P2|method=web,"sources=shared; evidence_combo=S+W; raw_ids=API-APP-0081,API-WEB-0044; method=get; method_source=web-admin-named-request; auth=bearer-or-token-header; entities=cat,cat_sort_item,cat_tag,cat_variety,cat_weight,cat_with_weight; services=accounting_api_service,agent_api_service,ai_api_service,analytics_api_service,api_service,app_tool_badge_api_service,article_api_service,auth_api_service"
API-N-0109,admin/cat,web-admin-named-request,shared,/api/admin/cat/varieties/add,S,merged app+web baselines,normalized|shared|P2|method=web,"sources=shared; evidence_combo=S+W; raw_ids=API-APP-0082,API-WEB-0045; method=post; method_source=web-admin-named-request; auth=bearer-or-token-header; entities=cat,cat_sort_item,cat_tag,cat_variety,cat_weight,cat_with_weight; services=accounting_api_service,agent_api_service,ai_api_service,analytics_api_service,api_service,app_tool_badge_api_service,article_api_service,auth_api_service"
API-N-0110,admin/cat,web-admin-named-request,web-only,/api/admin/cat/varieties/delete/:id,W,merged app+web baselines,normalized|web-only|P2|method=web,"sources=web-only; evidence_combo=W; raw_ids=API-WEB-0046; method=delete; method_source=web-admin-named-request; auth=bearer-or-token-header; entities=cat,cat_sort_item,cat_tag,cat_variety,cat_weight,cat_with_weight; services=accounting_api_service,agent_api_service,ai_api_service,analytics_api_service,api_service,app_tool_badge_api_service,article_api_service,auth_api_service"
API-N-0111,admin/cat,path-heuristic-medium,app-only,/api/admin/cat/varieties/delete/r,I,merged app+web baselines,normalized|app-only|P2|method=inferred,"sources=app-only; evidence_combo=S+I; raw_ids=API-APP-0083; method=delete; method_source=path-heuristic-medium; auth=bearer-or-token-header; entities=app_version,article,banner,batch_config_response,before_after_recipe,breeding_plan,breeding_plan_filter,breeding_plan_form; services=accounting_api_service,agent_api_service,ai_api_service,analytics_api_service,api_service,app_tool_badge_api_service,article_api_service,auth_api_service"
API-N-0112,admin/cat,web-admin-named-request,web-only,/api/admin/cat/varieties/update/:id,W,merged app+web baselines,normalized|web-only|P2|method=web,"sources=web-only; evidence_combo=W; raw_ids=API-WEB-0047; method=put; method_source=web-admin-named-request; auth=bearer-or-token-header; entities=cat,cat_sort_item,cat_tag,cat_variety,cat_weight,cat_with_weight; services=accounting_api_service,agent_api_service,ai_api_service,analytics_api_service,api_service,app_tool_badge_api_service,article_api_service,auth_api_service"
API-N-0113,admin/cat,path-heuristic-medium,app-only,/api/admin/cat/varieties/update/r,I,merged app+web baselines,normalized|app-only|P2|method=inferred,"sources=app-only; evidence_combo=S+I; raw_ids=API-APP-0084; method=put; method_source=path-heuristic-medium; auth=bearer-or-token-header; entities=app_version,article,banner,batch_config_response,before_after_recipe,breeding_plan,breeding_plan_filter,breeding_plan_form; services=accounting_api_service,agent_api_service,ai_api_service,analytics_api_service,api_service,app_tool_badge_api_service,article_api_service,auth_api_service"
API-N-0114,admin/cat,app-only,app-only,/api/admin/cat/weights/,S,merged app+web baselines,normalized|app-only|P0|method=unknown,"sources=app-only; evidence_combo=S; raw_ids=API-APP-0085; method=∅; method_source=∅; auth=bearer-or-token-header; entities=cat,cat_sort_item,cat_tag,cat_variety,cat_weight,cat_with_weight; services=accounting_api_service,agent_api_service,ai_api_service,analytics_api_service,api_service,app_tool_badge_api_service,article_api_service,auth_api_service"
API-N-0115,admin/category,web-admin-named-request,web-only,/api/admin/category,W,merged app+web baselines,normalized|web-only|P2|method=web,"sources=web-only; evidence_combo=W; raw_ids=API-WEB-0048; method=get; method_source=web-admin-named-request; auth=bearer-or-token-header; entities=cat; services=accounting_api_service,agent_api_service,ai_api_service,analytics_api_service,api_service,app_tool_badge_api_service,article_api_service,auth_api_service"
API-N-0116,admin/category,web-admin-named-request,web-only,/api/admin/category/update,W,merged app+web baselines,normalized|web-only|P2|method=web,"sources=web-only; evidence_combo=W; raw_ids=API-WEB-0049; method=put; method_source=web-admin-named-request; auth=bearer-or-token-header; entities=cat; services=accounting_api_service,agent_api_service,ai_api_service,analytics_api_service,api_service,app_tool_badge_api_service,article_api_service,auth_api_service"
API-N-0117,admin/cats,web-admin-named-request,shared,/api/admin/cats,S,merged app+web baselines,normalized|shared|P0|method=web,"sources=shared; evidence_combo=S+W; raw_ids=API-APP-0086,API-WEB-0050; method=get; method_source=web-admin-named-request; auth=bearer-or-token-header; entities=cat,cat_sort_item,cat_tag,cat_variety,cat_weight,cat_with_weight; services=accounting_api_service,agent_api_service,ai_api_service,analytics_api_service,api_service,app_tool_badge_api_service,article_api_service,auth_api_service"
API-N-0118,admin/cats,web-admin-named-request,shared,/api/admin/cats/add,S,merged app+web baselines,normalized|shared|P0|method=web,"sources=shared; evidence_combo=S+W; raw_ids=API-APP-0087,API-WEB-0051; method=post; method_source=web-admin-named-request; auth=bearer-or-token-header; entities=cat,cat_sort_item,cat_tag,cat_variety,cat_weight,cat_with_weight; services=accounting_api_service,agent_api_service,ai_api_service,analytics_api_service,api_service,app_tool_badge_api_service,article_api_service,auth_api_service"
API-N-0119,admin/cats,app-only,app-only,/api/admin/cats/batch,S,merged app+web baselines,normalized|app-only|P0|method=unknown,"sources=app-only; evidence_combo=S; raw_ids=API-APP-0088; method=∅; method_source=∅; auth=bearer-or-token-header; entities=batch_config_response,cat,cat_sort_item,cat_tag,cat_variety,cat_weight,cat_with_weight; services=accounting_api_service,agent_api_service,ai_api_service,analytics_api_service,api_service,app_tool_badge_api_service,article_api_service,auth_api_service"
API-N-0120,admin/cats,app-only,app-only,/api/admin/cats/batch/config,S,merged app+web baselines,normalized|app-only|P0|method=unknown,"sources=app-only; evidence_combo=S; raw_ids=API-APP-0089; method=∅; method_source=∅; auth=bearer-or-token-header; entities=auto_backup_config,batch_config_response,cat,cat_sort_item,cat_tag,cat_variety,cat_weight,cat_with_weight; services=accounting_api_service,agent_api_service,ai_api_service,analytics_api_service,api_service,app_tool_badge_api_service,article_api_service,auth_api_service"
API-N-0121,admin/cats,web-admin-named-request,app-only,/api/admin/cats/delete/,S,merged app+web baselines,normalized|app-only|P0|method=web,"sources=app-only; evidence_combo=S; raw_ids=API-APP-0090; method=delete; method_source=web-admin-named-request; auth=bearer-or-token-header; entities=cat,cat_sort_item,cat_tag,cat_variety,cat_weight,cat_with_weight; services=accounting_api_service,agent_api_service,ai_api_service,analytics_api_service,api_service,app_tool_badge_api_service,article_api_service,auth_api_service"
API-N-0122,admin/cats,web-admin-named-request,web-only,/api/admin/cats/delete/:id,W,merged app+web baselines,normalized|web-only|P0|method=web,"sources=web-only; evidence_combo=W; raw_ids=API-WEB-0052; method=delete; method_source=web-admin-named-request; auth=bearer-or-token-header; entities=cat,cat_sort_item,cat_tag,cat_variety,cat_weight,cat_with_weight; services=accounting_api_service,agent_api_service,ai_api_service,analytics_api_service,api_service,app_tool_badge_api_service,article_api_service,auth_api_service"
API-N-0123,admin/cats,web-admin-named-request,app-only,/api/admin/cats/detail/,S,merged app+web baselines,normalized|app-only|P0|method=web,"sources=app-only; evidence_combo=S; raw_ids=API-APP-0091; method=get; method_source=web-admin-named-request; auth=bearer-or-token-header; entities=cat,cat_sort_item,cat_tag,cat_variety,cat_weight,cat_with_weight; services=accounting_api_service,agent_api_service,ai_api_service,analytics_api_service,api_service,app_tool_badge_api_service,article_api_service,auth_api_service"
API-N-0124,admin/cats,web-admin-named-request,web-only,/api/admin/cats/detail/:id,W,merged app+web baselines,normalized|web-only|P0|method=web,"sources=web-only; evidence_combo=W; raw_ids=API-WEB-0053; method=get; method_source=web-admin-named-request; auth=bearer-or-token-header; entities=cat,cat_sort_item,cat_tag,cat_variety,cat_weight,cat_with_weight; services=accounting_api_service,agent_api_service,ai_api_service,analytics_api_service,api_service,app_tool_badge_api_service,article_api_service,auth_api_service"
API-N-0125,admin/cats,app-only,app-only,/api/admin/cats/r,S,merged app+web baselines,normalized|app-only|P0|method=unknown,"sources=app-only; evidence_combo=S; raw_ids=API-APP-0092; method=∅; method_source=∅; auth=bearer-or-token-header; entities=app_version,article,banner,batch_config_response,before_after_recipe,breeding_plan,breeding_plan_filter,breeding_plan_form; services=accounting_api_service,agent_api_service,ai_api_service,analytics_api_service,api_service,app_tool_badge_api_service,article_api_service,auth_api_service"
API-N-0126,admin/cats,web-admin-named-request,web-only,/api/admin/cats/unmother,W,merged app+web baselines,normalized|web-only|P0|method=web,"sources=web-only; evidence_combo=W; raw_ids=API-WEB-0054; method=get; method_source=web-admin-named-request; auth=bearer-or-token-header; entities=cat,cat_sort_item,cat_tag,cat_variety,cat_weight,cat_with_weight; services=accounting_api_service,agent_api_service,ai_api_service,analytics_api_service,api_service,app_tool_badge_api_service,article_api_service,auth_api_service"
API-N-0127,admin/cats,web-admin-named-request,app-only,/api/admin/cats/update/,S,merged app+web baselines,normalized|app-only|P0|method=web,"sources=app-only; evidence_combo=S; raw_ids=API-APP-0093; method=put; method_source=web-admin-named-request; auth=bearer-or-token-header; entities=cat,cat_sort_item,cat_tag,cat_variety,cat_weight,cat_with_weight; services=accounting_api_service,agent_api_service,ai_api_service,analytics_api_service,api_service,app_tool_badge_api_service,article_api_service,auth_api_service"
API-N-0128,admin/cats,web-admin-named-request,web-only,/api/admin/cats/update/:id,W,merged app+web baselines,normalized|web-only|P0|method=web,"sources=web-only; evidence_combo=W; raw_ids=API-WEB-0055; method=put; method_source=web-admin-named-request; auth=bearer-or-token-header; entities=cat,cat_sort_item,cat_tag,cat_variety,cat_weight,cat_with_weight; services=accounting_api_service,agent_api_service,ai_api_service,analytics_api_service,api_service,app_tool_badge_api_service,article_api_service,auth_api_service"
API-N-0129,admin/cats,web-admin-named-request,web-only,/api/admin/cats/update/:id/detail,W,merged app+web baselines,normalized|web-only|P0|method=web,"sources=web-only; evidence_combo=W; raw_ids=API-WEB-0056; method=put; method_source=web-admin-named-request; auth=bearer-or-token-header; entities=cat,cat_sort_item,cat_tag,cat_variety,cat_weight,cat_with_weight; services=accounting_api_service,agent_api_service,ai_api_service,analytics_api_service,api_service,app_tool_badge_api_service,article_api_service,auth_api_service"
API-N-0130,admin/cats,web-admin-named-request,web-only,/api/admin/cats/update/:id/show,W,merged app+web baselines,normalized|web-only|P0|method=web,"sources=web-only; evidence_combo=W; raw_ids=API-WEB-0057; method=put; method_source=web-admin-named-request; auth=bearer-or-token-header; entities=cat,cat_sort_item,cat_tag,cat_variety,cat_weight,cat_with_weight; services=accounting_api_service,agent_api_service,ai_api_service,analytics_api_service,api_service,app_tool_badge_api_service,article_api_service,auth_api_service"
API-N-0131,admin/cats,web-admin-named-request,web-only,/api/admin/cats/update/:id/show/detail,W,merged app+web baselines,normalized|web-only|P0|method=web,"sources=web-only; evidence_combo=W; raw_ids=API-WEB-0058; method=put; method_source=web-admin-named-request; auth=bearer-or-token-header; entities=cat,cat_sort_item,cat_tag,cat_variety,cat_weight,cat_with_weight; services=accounting_api_service,agent_api_service,ai_api_service,analytics_api_service,api_service,app_tool_badge_api_service,article_api_service,auth_api_service"
API-N-0132,admin/cats,web-admin-named-request,web-only,/api/admin/cats/update/:id/show/event,W,merged app+web baselines,normalized|web-only|P0|method=web,"sources=web-only; evidence_combo=W; raw_ids=API-WEB-0059; method=put; method_source=web-admin-named-request; auth=bearer-or-token-header; entities=cat,cat_sort_item,cat_tag,cat_variety,cat_weight,cat_with_weight,event_record,event_reminder; services=accounting_api_service,agent_api_service,ai_api_service,analytics_api_service,api_service,app_tool_badge_api_service,article_api_service,auth_api_service"
API-N-0133,admin/cats,web-admin-named-request,web-only,/api/admin/cats/update/:id/show/price,W,merged app+web baselines,normalized|web-only|P0|method=web,"sources=web-only; evidence_combo=W; raw_ids=API-WEB-0060; method=put; method_source=web-admin-named-request; auth=bearer-or-token-header; entities=cat,cat_sort_item,cat_tag,cat_variety,cat_weight,cat_with_weight; services=accounting_api_service,agent_api_service,ai_api_service,analytics_api_service,api_service,app_tool_badge_api_service,article_api_service,auth_api_service"
API-N-0134,admin/cats,web-admin-named-request,web-only,/api/admin/cats/update/:id/thumb,W,merged app+web baselines,normalized|web-only|P0|method=web,"sources=web-only; evidence_combo=W; raw_ids=API-WEB-0061; method=put; method_source=web-admin-named-request; auth=bearer-or-token-header; entities=cat,cat_sort_item,cat_tag,cat_variety,cat_weight,cat_with_weight; services=accounting_api_service,agent_api_service,ai_api_service,analytics_api_service,api_service,app_tool_badge_api_service,article_api_service,auth_api_service"
API-N-0135,admin/cats,path-heuristic-medium,app-only,/api/admin/cats/update/cat/sort,I,merged app+web baselines,normalized|app-only|P0|method=inferred,"sources=app-only; evidence_combo=S+I; raw_ids=API-APP-0094; method=put; method_source=path-heuristic-medium; auth=bearer-or-token-header; entities=cat,cat_sort_item,cat_tag,cat_variety,cat_weight,cat_with_weight; services=accounting_api_service,agent_api_service,ai_api_service,analytics_api_service,api_service,app_tool_badge_api_service,article_api_service,auth_api_service"
API-N-0136,admin/cdn,app-only,app-only,/api/admin/cdn/settings/hd-videor,S,merged app+web baselines,normalized|app-only|P2|method=unknown,"sources=app-only; evidence_combo=S; raw_ids=API-APP-0095; method=∅; method_source=∅; auth=bearer-or-token-header; entities=cdn_traffic_info; services=accounting_api_service,agent_api_service,ai_api_service,analytics_api_service,api_service,app_tool_badge_api_service,article_api_service,auth_api_service"
API-N-0137,admin/cdn,app-only,app-only,/api/admin/cdn/traffic/overview,S,merged app+web baselines,normalized|app-only|P2|method=unknown,"sources=app-only; evidence_combo=S; raw_ids=API-APP-0096; method=∅; method_source=∅; auth=bearer-or-token-header; entities=cdn_traffic_info; services=accounting_api_service,agent_api_service,ai_api_service,analytics_api_service,api_service,app_tool_badge_api_service,article_api_service,auth_api_service"
API-N-0138,admin/common,path-heuristic-medium,app-only,/api/admin/common/event/add,I,merged app+web baselines,normalized|app-only|P2|method=inferred,"sources=app-only; evidence_combo=S+I; raw_ids=API-APP-0097; method=post; method_source=path-heuristic-medium; auth=bearer-or-token-header; entities=event_record,event_reminder; services=accounting_api_service,agent_api_service,ai_api_service,analytics_api_service,api_service,app_tool_badge_api_service,article_api_service,auth_api_service"
API-N-0139,admin/common,path-heuristic-medium,app-only,/api/admin/common/event/confirm/r,I,merged app+web baselines,normalized|app-only|P2|method=inferred,"sources=app-only; evidence_combo=S+I; raw_ids=API-APP-0098; method=put; method_source=path-heuristic-medium; auth=bearer-or-token-header; entities=app_version,article,banner,batch_config_response,before_after_recipe,breeding_plan,breeding_plan_filter,breeding_plan_form; services=accounting_api_service,agent_api_service,ai_api_service,analytics_api_service,api_service,app_tool_badge_api_service,article_api_service,auth_api_service"
API-N-0140,admin/common,app-only,app-only,/api/admin/common/event/reminds,S,merged app+web baselines,normalized|app-only|P2|method=unknown,"sources=app-only; evidence_combo=S; raw_ids=API-APP-0099; method=∅; method_source=∅; auth=bearer-or-token-header; entities=event_record,event_reminder; services=accounting_api_service,agent_api_service,ai_api_service,analytics_api_service,api_service,app_tool_badge_api_service,article_api_service,auth_api_service"
API-N-0141,admin/common,path-heuristic-medium,app-only,/api/admin/common/event/reminds/detail/,I,merged app+web baselines,normalized|app-only|P2|method=inferred,"sources=app-only; evidence_combo=S+I; raw_ids=API-APP-0100; method=get; method_source=path-heuristic-medium; auth=bearer-or-token-header; entities=event_record,event_reminder; services=accounting_api_service,agent_api_service,ai_api_service,analytics_api_service,api_service,app_tool_badge_api_service,article_api_service,auth_api_service"
API-N-0142,admin/common,app-only,app-only,/api/admin/common/event/reminds/my-tasks,S,merged app+web baselines,normalized|app-only|P2|method=unknown,"sources=app-only; evidence_combo=S; raw_ids=API-APP-0101; method=∅; method_source=∅; auth=bearer-or-token-header; entities=event_record,event_reminder; services=accounting_api_service,agent_api_service,ai_api_service,analytics_api_service,api_service,app_tool_badge_api_service,article_api_service,auth_api_service"
API-N-0143,admin/common,app-only,app-only,/api/admin/common/event/reminds/r,S,merged app+web baselines,normalized|app-only|P2|method=unknown,"sources=app-only; evidence_combo=S; raw_ids=API-APP-0102; method=∅; method_source=∅; auth=bearer-or-token-header; entities=app_version,article,banner,batch_config_response,before_after_recipe,breeding_plan,breeding_plan_filter,breeding_plan_form; services=accounting_api_service,agent_api_service,ai_api_service,analytics_api_service,api_service,app_tool_badge_api_service,article_api_service,auth_api_service"
API-N-0144,admin/common,app-only,app-only,/api/admin/common/events,S,merged app+web baselines,normalized|app-only|P2|method=unknown,"sources=app-only; evidence_combo=S; raw_ids=API-APP-0103; method=∅; method_source=∅; auth=bearer-or-token-header; entities=-; services=accounting_api_service,agent_api_service,ai_api_service,analytics_api_service,api_service,app_tool_badge_api_service,article_api_service,auth_api_service"
API-N-0145,admin/contracts,app-only,app-only,/api/admin/contracts/document-imports,S,merged app+web baselines,normalized|app-only|P1|method=unknown,"sources=app-only; evidence_combo=S; raw_ids=API-APP-0104,API-APP-0105; method=∅; method_source=∅; auth=bearer-or-token-header; entities=-; services=accounting_api_service,agent_api_service,ai_api_service,analytics_api_service,api_service,app_tool_badge_api_service,article_api_service,auth_api_service"
API-N-0146,admin/contracts,app-only,app-only,/api/admin/contracts/documents,S,merged app+web baselines,normalized|app-only|P1|method=unknown,"sources=app-only; evidence_combo=S; raw_ids=API-APP-0106,API-APP-0107; method=∅; method_source=∅; auth=bearer-or-token-header; entities=-; services=accounting_api_service,agent_api_service,ai_api_service,analytics_api_service,api_service,app_tool_badge_api_service,article_api_service,auth_api_service"
API-N-0147,admin/contracts,app-only,app-only,/api/admin/contracts/templates,S,merged app+web baselines,normalized|app-only|P1|method=unknown,"sources=app-only; evidence_combo=S; raw_ids=API-APP-0108,API-APP-0109; method=∅; method_source=∅; auth=bearer-or-token-header; entities=-; services=accounting_api_service,agent_api_service,ai_api_service,analytics_api_service,api_service,app_tool_badge_api_service,article_api_service,auth_api_service"
API-N-0148,admin/cos,path-heuristic-medium,web-only,/api/admin/cos/upload,I,merged app+web baselines,normalized|web-only|P0|method=inferred,"sources=web-only; evidence_combo=W+I; raw_ids=API-WEB-0062; method=post; method_source=path-heuristic-medium; auth=bearer-or-token-header; entities=uploaded_image; services=accounting_api_service,agent_api_service,ai_api_service,analytics_api_service,api_service,app_tool_badge_api_service,article_api_service,auth_api_service"
API-N-0149,admin/dam,app-only,app-only,/api/admin/dam/files,S,merged app+web baselines,normalized|app-only|P0|method=unknown,"sources=app-only; evidence_combo=S; raw_ids=API-APP-0110,API-APP-0111; method=∅; method_source=∅; auth=bearer-or-token-header; entities=-; services=accounting_api_service,agent_api_service,ai_api_service,analytics_api_service,api_service,app_tool_badge_api_service,article_api_service,auth_api_service"
API-N-0150,admin/dam,web-only,web-only,/api/admin/dam/files/${a.userTemplateId},W,merged app+web baselines,normalized|web-only|P0|method=unknown,"sources=web-only; evidence_combo=W; raw_ids=API-WEB-0063,API-WEB-0064; method=∅; method_source=∅; auth=bearer-or-token-header; entities=agent_message,app_version,article,audit_info,auto_backup_config,backup_task,banner,batch_config_response; services=accounting_api_service,agent_api_service,ai_api_service,analytics_api_service,api_service,app_tool_badge_api_service,article_api_service,auth_api_service"
API-N-0151,admin/dam,app-only,app-only,/api/admin/dam/files/v2,S,merged app+web baselines,normalized|app-only|P0|method=unknown,"sources=app-only; evidence_combo=S; raw_ids=API-APP-0112; method=∅; method_source=∅; auth=bearer-or-token-header; entities=app_version,cat_variety,event_record,event_reminder,member_level,version_info; services=accounting_api_service,agent_api_service,ai_api_service,analytics_api_service,api_service,app_tool_badge_api_service,article_api_service,auth_api_service"
API-N-0152,admin/dam,app-only,app-only,/api/admin/dam/folders,S,merged app+web baselines,normalized|app-only|P0|method=unknown,"sources=app-only; evidence_combo=S; raw_ids=API-APP-0113,API-APP-0114; method=∅; method_source=∅; auth=bearer-or-token-header; entities=-; services=accounting_api_service,agent_api_service,ai_api_service,analytics_api_service,api_service,app_tool_badge_api_service,article_api_service,auth_api_service"
API-N-0153,admin/decoration-packages,app-only,app-only,/api/admin/decoration-packages/save,S,merged app+web baselines,normalized|app-only|P2|method=unknown,"sources=app-only; evidence_combo=S; raw_ids=API-APP-0115; method=∅; method_source=∅; auth=bearer-or-token-header; entities=-; services=accounting_api_service,agent_api_service,ai_api_service,analytics_api_service,api_service,app_tool_badge_api_service,article_api_service,auth_api_service"
API-N-0154,admin/doors,web-admin-named-request,web-only,/api/admin/doors,W,merged app+web baselines,normalized|web-only|P1|method=web,"sources=web-only; evidence_combo=W; raw_ids=API-WEB-0065; method=get; method_source=web-admin-named-request; auth=bearer-or-token-header; entities=door_info; services=accounting_api_service,agent_api_service,ai_api_service,analytics_api_service,api_service,app_tool_badge_api_service,article_api_service,auth_api_service"
